type	by	post_id	post_link	post_message	picture	full_picture	link	link_domain	post_published	post_published_unix	post_published_sql	likes_count_fb	comments_count_fb	reactions_count_fb	shares_count_fb	engagement_fb	rea_LOVE	rea_HAHA	rea_WOW	rea_SAD	rea_ANGRY	rea_THANKFUL
link	post_page_18468761129	18468761129_10156851857401130	https://www.facebook.com/18468761129/posts/10156851857401130/	"We found the dark hole where Gab users share their recipes and dinner photos. You ve been warned."	https://external.xx.fbcdn.net/safe_image.php?d=AQC3G0FbUyNrUHfb&w=130&h=130&url=https%3A%2F%2Fimg.huffingtonpost.com%2Fasset%2F5c51b7502600007001faf012.jpeg%3Fcache%3D2kK3pXvHFZ%26ops%3D1910_1000&cfs=1&_nc_hash=AQDrs3oMtZJ37NaW	https://external.xx.fbcdn.net/safe_image.php?d=AQCyLa8FquTiqmKZ&url=https%3A%2F%2Fimg.huffingtonpost.com%2Fasset%2F5c51b7502600007001faf012.jpeg%3Fcache%3D2kK3pXvHFZ%26ops%3D1910_1000&_nc_hash=AQDap0WD13AjxuJg	http://huffp.st/D4jSyGH	huffp.st	2019-01-31T01:30:23+0000	1548898223	"2019-01-31 02:30:23"	65	109	160	32	301	0	68	13	7	7	0
link	post_page_18468761129	18468761129_10156851779161130	https://www.facebook.com/18468761129/posts/10156851779161130/	" He has done a tremendous job in supporting a lot of the things that people of faith really care about   the White House press secretary said."	https://external.xx.fbcdn.net/safe_image.php?d=AQAmHlGjuvH0CeDy&w=130&h=130&url=https%3A%2F%2Fimg.huffingtonpost.com%2Fasset%2F5c5221632400000902486d51.jpeg%3Fcache%3Dm24xdxlevj%26ops%3D1910_1000&cfs=1&sx=386&sy=0&sw=1000&sh=1000&_nc_hash=AQBS2N0jFAP3o7TC	https://external.xx.fbcdn.net/safe_image.php?d=AQB7eyk29lF4455X&url=https%3A%2F%2Fimg.huffingtonpost.com%2Fasset%2F5c5221632400000902486d51.jpeg%3Fcache%3Dm24xdxlevj%26ops%3D1910_1000&_nc_hash=AQDsn9TVl88Ty2f-	http://huffp.st/QHa3Pb5	huffp.st	2019-01-31T01:00:34+0000	1548896434	"2019-01-31 02:00:34"	994	8014	17948	2406	28368	126	11866	696	256	4010	0
video	post_page_18468761129	18468761129_10156851569156130	https://www.facebook.com/18468761129/posts/10156851569156130/	"Republican leaders are making allegations of voter fraud in Texas that specifically target the Latino community."	https://scontent.xx.fbcdn.net/v/t15.5256-10/s130x130/50661482_1065620570288224_2421322915887710208_n.jpg?_nc_cat=1&_nc_ht=scontent.xx&oh=e80639f1b7c3f3f2a8aca91d77cac895&oe=5CF10206	https://scontent.xx.fbcdn.net/v/t15.5256-10/50661482_1065620570288224_2421322915887710208_n.jpg?_nc_cat=1&_nc_ht=scontent.xx&oh=cb2efd188dc0f27f147bc4541c9b23a5&oe=5CBF8740	https://www.facebook.com/HuffPost/videos/1065664906950457/	facebook.com	2019-01-31T00:45:02+0000	1548895502	"2019-01-31 01:45:02"	26	142	172	30	344	2	7	13	5	119	0
link	post_page_18468761129	18468761129_10156851715101130	https://www.facebook.com/18468761129/posts/10156851715101130/	"A Netherlands church has held a 24/7 worship service since October to try to prevent the deportation of an asylum-seeking family."	https://external.xx.fbcdn.net/safe_image.php?d=AQAhmFoWYAjaZK8b&w=130&h=130&url=https%3A%2F%2Fimg.huffingtonpost.com%2Fasset%2F5c51ec552500004401c594fe.jpeg%3Fcache%3Dk1ljyb5riv%26ops%3D1910_1000&cfs=1&sx=431&sy=0&sw=1000&sh=1000&_nc_hash=AQAdXltPhww6dDWh	https://external.xx.fbcdn.net/safe_image.php?d=AQA0MRUjNrYN88X6&url=https%3A%2F%2Fimg.huffingtonpost.com%2Fasset%2F5c51ec552500004401c594fe.jpeg%3Fcache%3Dk1ljyb5riv%26ops%3D1910_1000&_nc_hash=AQBHzdMmOjOeeeiT	http://huffp.st/kIEc1gi	huffp.st	2019-01-31T00:30:11+0000	1548894611	"2019-01-31 01:30:11"	2831	111	4175	367	4653	1198	2	128	14	2	0
link	post_page_18468761129	18468761129_10156851647061130	https://www.facebook.com/18468761129/posts/10156851647061130/	"Gov. Matt Bevin says Davis should have to cover the legal fees and taxpayers “should not have to collectively bear the financial responsibility. "	https://external.xx.fbcdn.net/safe_image.php?w=130&h=130&url=https%3A%2F%2Fimg.huffingtonpost.com%2Fasset%2F5c52267023000059011fa379.jpeg%3Fcache%3D0a1gxplj8t%26ops%3D1910_1000&cfs=1&sx=519&sy=0&sw=1000&sh=1000&_nc_hash=AQAvEvTybhbSKaM5	https://external.xx.fbcdn.net/safe_image.php?d=AQA1MlUp4vISiWYf&url=https%3A%2F%2Fimg.huffingtonpost.com%2Fasset%2F5c52267023000059011fa379.jpeg%3Fcache%3D0a1gxplj8t%26ops%3D1910_1000&_nc_hash=AQAFLR6OvV60pL75	http://huffp.st/VnUTr9M	huffp.st	2019-01-31T00:00:32+0000	1548892832	"2019-01-31 01:00:32"	21765	2343	33520	3170	39033	3776	7795	111	19	54	0
video	post_page_18468761129	18468761129_10156851565076130	https://www.facebook.com/18468761129/posts/10156851565076130/	"President Donald Trump is deploying thousands more soldiers to the U.S.-Mexico border."	https://scontent.xx.fbcdn.net/v/t15.5256-10/s130x130/50883862_392949691458970_4023724748159582208_n.jpg?_nc_cat=1&_nc_ht=scontent.xx&oh=e579417e14aef1be10652ef3762edb89&oe=5CBABF23	https://scontent.xx.fbcdn.net/v/t15.5256-10/50883862_392949691458970_4023724748159582208_n.jpg?_nc_cat=1&_nc_ht=scontent.xx&oh=46f4ea7ce49cdc64a055b8561b77130e&oe=5CF4ECD1	https://www.facebook.com/HuffPost/videos/392976354789637/	facebook.com	2019-01-30T23:45:37+0000	1548891937	"2019-01-31 00:45:37"	137	669	766	159	1594	17	22	20	50	520	0
link	post_page_18468761129	18468761129_10156851598561130	https://www.facebook.com/18468761129/posts/10156851598561130/	"The congresswoman took a dig at the former Starbucks CEO’s political inexperience as he ponders a presidential run."	https://external.xx.fbcdn.net/safe_image.php?d=AQDiWrLOv2XVh_oF&w=130&h=130&url=https%3A%2F%2Fimg.huffingtonpost.com%2Fasset%2F5c5207e53b00007d026894d9.png%3Fcache%3Du8hh5ymtsk%26ops%3D1910_1000&cfs=1&sx=415&sy=0&sw=1000&sh=1000&_nc_hash=AQCt3T1ov4zPN_2a	https://external.xx.fbcdn.net/safe_image.php?d=AQDETNL-oiRq9VS1&url=https%3A%2F%2Fimg.huffingtonpost.com%2Fasset%2F5c5207e53b00007d026894d9.png%3Fcache%3Du8hh5ymtsk%26ops%3D1910_1000&_nc_hash=AQBWeQqTvmb1vTVT	http://huffp.st/SnQpLb3	huffp.st	2019-01-30T23:32:35+0000	1548891155	"2019-01-31 00:32:35"	812	434	990	86	1510	116	53	4	2	3	0
link	post_page_18468761129	18468761129_10156851549526130	https://www.facebook.com/18468761129/posts/10156851549526130/	"Sleep experts share why this may be happening and some ways to stop it."	https://external.xx.fbcdn.net/safe_image.php?d=AQD549KiT9qVZWrG&w=130&h=130&url=https%3A%2F%2Fimg.huffingtonpost.com%2Fasset%2F5c50c48c2500004401c5949d.jpeg%3Fcache%3DD8EjgfIYqv%26ops%3D1910_1000&cfs=1&sx=492&sy=0&sw=1000&sh=1000&_nc_hash=AQC_DRckJUbpCsp_	https://external.xx.fbcdn.net/safe_image.php?d=AQAtjDzcnwvwU7Em&url=https%3A%2F%2Fimg.huffingtonpost.com%2Fasset%2F5c50c48c2500004401c5949d.jpeg%3Fcache%3DD8EjgfIYqv%26ops%3D1910_1000&_nc_hash=AQD4lMTcrYlaLVs9	http://huffp.st/5nrJXds	huffp.st	2019-01-30T23:04:06+0000	1548889446	"2019-01-31 00:04:06"	203	51	223	69	343	2	0	6	12	0	0
link	post_page_18468761129	18468761129_10156851490146130	https://www.facebook.com/18468761129/posts/10156851490146130/	" This is not rocket science. "	https://external.xx.fbcdn.net/safe_image.php?d=AQDnC536F9X7oDg1&w=130&h=130&url=https%3A%2F%2Fimg.huffingtonpost.com%2Fasset%2F5c51a50520000063016bbf14.jpeg%3Fcache%3D4qohsxrhiy%26ops%3D1910_1000&cfs=1&sx=410&sy=0&sw=1000&sh=1000&_nc_hash=AQCNn58e16TVifHb	https://external.xx.fbcdn.net/safe_image.php?d=AQDwadj3ImaOaO_A&url=https%3A%2F%2Fimg.huffingtonpost.com%2Fasset%2F5c51a50520000063016bbf14.jpeg%3Fcache%3D4qohsxrhiy%26ops%3D1910_1000&_nc_hash=AQDIGpJ_hxpJoBHC	http://huffp.st/i9wOJdb	huffp.st	2019-01-30T22:35:38+0000	1548887738	"2019-01-30 23:35:38"	3511	265	4092	834	5191	490	16	26	6	43	0
link	post_page_18468761129	18468761129_10156851432991130	https://www.facebook.com/18468761129/posts/10156851432991130/	"A diss of Tom Brady in a TV news caption just cost someone a job."	https://external.xx.fbcdn.net/safe_image.php?d=AQC7Y2ZezxY0iSmb&w=130&h=130&url=https%3A%2F%2Fimg.huffingtonpost.com%2Fasset%2F5c51e2b0360000110a681005.jpeg%3Fcache%3Dtcefcut2mb%26ops%3D1910_1000&cfs=1&sx=391&sy=0&sw=1000&sh=1000&_nc_hash=AQAWmkrNCcip4FJy	https://external.xx.fbcdn.net/safe_image.php?d=AQBt3-GXiJPWQEy-&url=https%3A%2F%2Fimg.huffingtonpost.com%2Fasset%2F5c51e2b0360000110a681005.jpeg%3Fcache%3Dtcefcut2mb%26ops%3D1910_1000&_nc_hash=AQC2Xm0gHKCTRqE2	http://huffp.st/ui3tXko	huffp.st	2019-01-30T22:03:27+0000	1548885807	"2019-01-30 23:03:27"	1219	894	2776	352	4022	90	1246	144	14	63	0
video	post_page_18468761129	18468761129_10156851374896130	https://www.facebook.com/18468761129/posts/10156851374896130/	"Zoos are frantically trying to protect their animals as freezing weather sweeps across the Midwest."	https://scontent.xx.fbcdn.net/v/t15.5256-10/s130x130/51694396_300756807231894_864951068465823744_n.jpg?_nc_cat=1&_nc_ht=scontent.xx&oh=90785325e8e11697aa940f2d7e396023&oe=5CC1FE22	https://scontent.xx.fbcdn.net/v/t15.5256-10/51694396_300756807231894_864951068465823744_n.jpg?_nc_cat=1&_nc_ht=scontent.xx&oh=c0d4eea475079c407aae9d312c943ea5&oe=5CF13A79	https://www.facebook.com/HuffPost/videos/300783067229268/	facebook.com	2019-01-30T21:45:57+0000	1548884757	"2019-01-30 22:45:57"	146	34	310	90	434	18	1	24	118	3	0
link	post_page_18468761129	18468761129_10156851376796130	https://www.facebook.com/18468761129/posts/10156851376796130/	❤️❤️❤️	https://external.xx.fbcdn.net/safe_image.php?d=AQBoDwJViShTLZ-g&w=130&h=130&url=http%3A%2F%2Fi.huffpost.com%2Fgen%2F3852062%2Fimages%2Fo-SHANNON-MISKIMEN-facebook.jpg&cfs=1&sx=511&sy=0&sw=1000&sh=1000&_nc_hash=AQBnUbN7116b2Pq2	https://external.xx.fbcdn.net/safe_image.php?d=AQCkFCnQJ_BXK23x&url=http%3A%2F%2Fi.huffpost.com%2Fgen%2F3852062%2Fimages%2Fo-SHANNON-MISKIMEN-facebook.jpg&_nc_hash=AQAzmWAk6uXdia3b	http://huffp.st/GxtMwe2	huffp.st	2019-01-30T21:30:26+0000	1548883826	"2019-01-30 22:30:26"	3290	431	6436	687	7554	3046	5	18	73	4	0
link	post_page_18468761129	18468761129_10156851319856130	https://www.facebook.com/18468761129/posts/10156851319856130/	"The former New Jersey governor gets put on the defensive over his 2016 endorsement of Trump."	https://external.xx.fbcdn.net/safe_image.php?d=AQB7K_xggPN9lfOw&w=130&h=130&url=https%3A%2F%2Fimg.huffingtonpost.com%2Fasset%2F5c51e2203600004807681004.png%3Fcache%3D19mztexcdh%26ops%3D1910_1000&cfs=1&sx=397&sy=0&sw=1000&sh=1000&_nc_hash=AQCd6FTXnPS_jRQq	https://external.xx.fbcdn.net/safe_image.php?d=AQAwA2SC8mdhdjn9&url=https%3A%2F%2Fimg.huffingtonpost.com%2Fasset%2F5c51e2203600004807681004.png%3Fcache%3D19mztexcdh%26ops%3D1910_1000&_nc_hash=AQABwNzcq3o0SznJ	http://huffp.st/2o64ISY	huffp.st	2019-01-30T21:00:22+0000	1548882022	"2019-01-30 22:00:22"	620	130	919	48	1097	10	244	24	4	17	0
link	post_page_18468761129	18468761129_10156851248531130	https://www.facebook.com/18468761129/posts/10156851248531130/	"It s only the best day of the year. 👯"	https://external.xx.fbcdn.net/safe_image.php?d=AQDQLCYu6nsszrne&w=130&h=130&url=https%3A%2F%2Fimg.huffingtonpost.com%2Fasset%2F5a5e6e60220000251ab4ebdf.jpeg%3Fops%3Dscalefit_960_noupscale&cfs=1&_nc_hash=AQDPHtJh6h8Q324G	https://external.xx.fbcdn.net/safe_image.php?d=AQA81RxiW2CEvYMW&url=https%3A%2F%2Fimg.huffingtonpost.com%2Fasset%2F5a5e6e60220000251ab4ebdf.jpeg%3Fops%3Dscalefit_960_noupscale&_nc_hash=AQBDuySZvopM-c1Q	http://huffp.st/HEUE6KF	huffp.st	2019-01-30T20:30:10+0000	1548880210	"2019-01-30 21:30:10"	318	70	392	39	501	42	27	3	0	2	0
video	post_page_18468761129	18468761129_10156851131021130	https://www.facebook.com/18468761129/posts/10156851131021130/	"Father-to-be Prince Harry expressed concerns for futures generations inheriting the planet."	https://scontent.xx.fbcdn.net/v/t15.5256-10/p130x130/51299294_316715265645382_2792823125836824576_n.jpg?_nc_cat=1&_nc_ht=scontent.xx&oh=3d07642b372f252a2622b521bee4a72f&oe=5CEEFEB6	https://scontent.xx.fbcdn.net/v/t15.5256-10/51299294_316715265645382_2792823125836824576_n.jpg?_nc_cat=1&_nc_ht=scontent.xx&oh=79b43e2cb0f07bf9c5329af6f26ed9bc&oe=5CFA9B57	https://www.facebook.com/HuffPost/videos/316770735639835/	facebook.com	2019-01-30T20:15:06+0000	1548879306	"2019-01-30 21:15:06"	253	43	318	33	394	56	2	0	6	1	0
link	post_page_18468761129	18468761129_10156851171351130	https://www.facebook.com/18468761129/posts/10156851171351130/	"“I mean  what happens to America?” asked Gov. Matt Bevin as the temperature plummeted."	https://external.xx.fbcdn.net/safe_image.php?d=AQCBgvfYIXKPWvYK&w=130&h=130&url=https%3A%2F%2Fimg.huffingtonpost.com%2Fasset%2F5c51cd7320000062016bbf2b.jpeg%3Fcache%3D9yfdqitjav%26ops%3D1910_1000&cfs=1&sx=277&sy=0&sw=1000&sh=1000&_nc_hash=AQDro3_ADEvRKxaX	https://external.xx.fbcdn.net/safe_image.php?d=AQDG4k_tVZSGnVl6&url=https%3A%2F%2Fimg.huffingtonpost.com%2Fasset%2F5c51cd7320000062016bbf2b.jpeg%3Fcache%3D9yfdqitjav%26ops%3D1910_1000&_nc_hash=AQAJn85g8dKZc7yI	http://huffp.st/9rVs8aj	huffp.st	2019-01-30T20:00:34+0000	1548878434	"2019-01-30 21:00:34"	534	2403	4559	756	7718	12	544	344	83	3042	0
link	post_page_18468761129	18468761129_10156851104471130	https://www.facebook.com/18468761129/posts/10156851104471130/	"The award  which is usually reserved for public officials and politicians  celebrates “political courage.” ❤️"	https://external.xx.fbcdn.net/safe_image.php?d=AQA4wE8-0Xx2nRW9&w=130&h=130&url=https%3A%2F%2Fimg.huffingtonpost.com%2Fasset%2F5c51c2d923000059011fa351.jpeg%3Fcache%3Dwdpy4pfgfi%26ops%3D1910_1000&cfs=1&sx=540&sy=0&sw=1000&sh=1000&_nc_hash=AQDpBqfShBHkCSPI	https://external.xx.fbcdn.net/safe_image.php?d=AQClXEfWBPCUw2--&url=https%3A%2F%2Fimg.huffingtonpost.com%2Fasset%2F5c51c2d923000059011fa351.jpeg%3Fcache%3Dwdpy4pfgfi%26ops%3D1910_1000&_nc_hash=AQAitwRLExMSJ992	http://huffp.st/5y7HqSt	huffp.st	2019-01-30T19:30:59+0000	1548876659	"2019-01-30 20:30:59"	17438	1424	23354	2897	27675	5541	248	49	5	73	0
link	post_page_18468761129	18468761129_10156851049796130	https://www.facebook.com/18468761129/posts/10156851049796130/	"Police confirmed that Jussie Smollett s attackers cited Trump s  Make America Great Again  slogan during the racist and homophobic attack."	https://external.xx.fbcdn.net/safe_image.php?d=AQBjDPJNv6oCIe_7&w=130&h=130&url=https%3A%2F%2Fimg.huffingtonpost.com%2Fasset%2F5c51d916260000d001faf032.jpeg%3Fcache%3Dhjcxffref7%26ops%3D1910_1000&cfs=1&sx=383&sy=0&sw=1000&sh=1000&_nc_hash=AQDNgxrAWx-eOcNo	https://external.xx.fbcdn.net/safe_image.php?d=AQCxt8ujYnfW1Z9I&url=https%3A%2F%2Fimg.huffingtonpost.com%2Fasset%2F5c51d916260000d001faf032.jpeg%3Fcache%3Dhjcxffref7%26ops%3D1910_1000&_nc_hash=AQBucAtk6xjk4nkr	http://huffp.st/BWnwLik	huffp.st	2019-01-30T19:02:55+0000	1548874975	"2019-01-30 20:02:55"	603	1632	5680	1250	8562	6	38	127	1245	3661	0
video	post_page_18468761129	18468761129_10156850859286130	https://www.facebook.com/18468761129/posts/10156850859286130/	"Teacher Christopher Landis was shocked when his middle school students broke into song at his engagement brunch."	https://scontent.xx.fbcdn.net/v/t15.5256-10/s130x130/51132564_579132152513882_7343009039401353216_n.jpg?_nc_cat=1&_nc_ht=scontent.xx&oh=e86ea9c8d2cfe67e2e0532e4e02a44d4&oe=5CF1A933	https://scontent.xx.fbcdn.net/v/t15.5256-10/51132564_579132152513882_7343009039401353216_n.jpg?_nc_cat=1&_nc_ht=scontent.xx&oh=c33bd8bc8ca38151c672c08399453109&oe=5CB5B0C1	https://www.facebook.com/HuffPost/videos/579134825846948/	facebook.com	2019-01-30T18:45:39+0000	1548873939	"2019-01-30 19:45:39"	408	56	768	72	896	360	0	0	0	0	0
link	post_page_18468761129	18468761129_10156850986371130	https://www.facebook.com/18468761129/posts/10156850986371130/	"The leaders of top national intelligence agencies released their annual report on worldwide security threats  challenging many of Trump’s false talking points."	https://external.xx.fbcdn.net/safe_image.php?d=AQA0INu46IlFubh8&w=130&h=130&url=https%3A%2F%2Fimg.huffingtonpost.com%2Fasset%2F5c51c60423000004011fa353.jpeg%3Fops%3D1910_1000&cfs=1&sx=407&sy=0&sw=1000&sh=1000&_nc_hash=AQA15WcjcrXPfuiN	https://external.xx.fbcdn.net/safe_image.php?d=AQCFjvlmlpfPycJQ&url=https%3A%2F%2Fimg.huffingtonpost.com%2Fasset%2F5c51c60423000004011fa353.jpeg%3Fops%3D1910_1000&_nc_hash=AQB9fQCFZzAjqGWj	http://huffp.st/SeWLVEA	huffp.st	2019-01-30T18:30:17+0000	1548873017	"2019-01-30 19:30:17"	748	795	3290	1220	5305	9	516	174	119	1724	0
video	post_page_18468761129	18468761129_10156850845431130	https://www.facebook.com/18468761129/posts/10156850845431130/	"This city is decriminalizing marijuana and vacating nearly 5 000 marijuana-related cases."	https://scontent.xx.fbcdn.net/v/t15.5256-10/s130x130/50807023_292328568148020_6180572739124854784_n.jpg?_nc_cat=100&_nc_ht=scontent.xx&oh=dd42486604e4f7b11a2c9cb336078ad2&oe=5CB72B89	https://scontent.xx.fbcdn.net/v/t15.5256-10/50807023_292328568148020_6180572739124854784_n.jpg?_nc_cat=100&_nc_ht=scontent.xx&oh=a6e53c92c968235361edbe1512f79096&oe=5CBE517B	https://www.facebook.com/HuffPost/videos/292337084813835/	facebook.com	2019-01-30T18:15:48+0000	1548872148	"2019-01-30 19:15:48"	275	42	348	61	451	61	0	12	0	0	0
link	post_page_18468761129	18468761129_10156850942421130	https://www.facebook.com/18468761129/posts/10156850942421130/	"“He’s caved more often than I can tell you.”"	https://external.xx.fbcdn.net/safe_image.php?d=AQB8AEAU3XVTGQ-5&w=130&h=130&url=https%3A%2F%2Fimg.huffingtonpost.com%2Fasset%2F5c518c67260000d001faeffc.jpeg%3Fcache%3Drbsc2nmlyz%26ops%3D1910_1000&cfs=1&sx=492&sy=0&sw=1000&sh=1000&_nc_hash=AQAmIRIEFJCCCMZm	https://external.xx.fbcdn.net/safe_image.php?d=AQDwK9i1XR_TfY8T&url=https%3A%2F%2Fimg.huffingtonpost.com%2Fasset%2F5c518c67260000d001faeffc.jpeg%3Fcache%3Drbsc2nmlyz%26ops%3D1910_1000&_nc_hash=AQBAD2wyd01-hd-j	http://huffp.st/jBKNWtL	huffp.st	2019-01-30T18:04:13+0000	1548871453	"2019-01-30 19:04:13"	1197	186	1523	96	1805	133	182	9	0	2	0
link	post_page_18468761129	18468761129_10156850889271130	https://www.facebook.com/18468761129/posts/10156850889271130/	"Former White House aide Cliff Sims said the incident was  one of the most hilarious things I ve seen in my life. "	https://external.xx.fbcdn.net/safe_image.php?d=AQAQ2T_x5eJnc7tC&w=130&h=130&url=https%3A%2F%2Fimg.huffingtonpost.com%2Fasset%2F5c5149f72400000d02486ce2.jpeg%3Fcache%3Dx0fahdzbh1%26ops%3D1910_1000&cfs=1&sx=418&sy=0&sw=1000&sh=1000&_nc_hash=AQAHJGHW1TvYAQeB	https://external.xx.fbcdn.net/safe_image.php?d=AQCKH2-lnPP1AyBM&url=https%3A%2F%2Fimg.huffingtonpost.com%2Fasset%2F5c5149f72400000d02486ce2.jpeg%3Fcache%3Dx0fahdzbh1%26ops%3D1910_1000&_nc_hash=AQBDwH2lAO4a0Q5d	http://huffp.st/RK3SgOu	huffp.st	2019-01-30T17:32:13+0000	1548869533	"2019-01-30 18:32:13"	501	112	1530	101	1743	11	975	26	5	12	0
video	post_page_18468761129	18468761129_10156850783796130	https://www.facebook.com/18468761129/posts/10156850783796130/	"The late-night hosts tried to teach President Donald Trump about climate change after he appeared to once again dismiss it."	https://scontent.xx.fbcdn.net/v/t15.5256-10/s130x130/51316754_1138988932927027_6510640301512589312_n.jpg?_nc_cat=1&_nc_ht=scontent.xx&oh=27829a5ee68ce1fc3b3c764e508f1409&oe=5CB53412	https://scontent.xx.fbcdn.net/v/t15.5256-10/51316754_1138988932927027_6510640301512589312_n.jpg?_nc_cat=1&_nc_ht=scontent.xx&oh=9d374d19d5bb10cb54af9a1cb2789edd&oe=5CF06D54	https://www.facebook.com/HuffPost/videos/1138997286259525/	facebook.com	2019-01-30T17:15:45+0000	1548868545	"2019-01-30 18:15:45"	247	136	368	61	565	23	91	4	2	1	0
link	post_page_18468761129	18468761129_10156850839011130	https://www.facebook.com/18468761129/posts/10156850839011130/	"Only 15 black players out of the 57 on the team’s official roster attended the event. Most of the team’s white players did attend  however."	https://external.xx.fbcdn.net/safe_image.php?d=AQAJJPKMvYfOaLNn&w=130&h=130&url=https%3A%2F%2Fimg.huffingtonpost.com%2Fasset%2F5c5164362400000902486ce9.jpeg%3Fcache%3Dbhefsolfox%26ops%3D1910_1000&cfs=1&sx=450&sy=0&sw=1000&sh=1000&_nc_hash=AQBvweK6JCDatDJI	https://external.xx.fbcdn.net/safe_image.php?d=AQDoBNsKp9TotIci&url=https%3A%2F%2Fimg.huffingtonpost.com%2Fasset%2F5c5164362400000902486ce9.jpeg%3Fcache%3Dbhefsolfox%26ops%3D1910_1000&_nc_hash=AQDXBBucuux7YVou	http://huffp.st/PfnQEzb	huffp.st	2019-01-30T17:02:44+0000	1548867764	"2019-01-30 18:02:44"	2136	724	3076	532	4332	233	594	71	16	26	0
video	post_page_18468761129	18468761129_10156850731511130	https://www.facebook.com/18468761129/posts/10156850731511130/	"Sarah Palin tried to mock Stacey Abrams for losing Georgia’s 2018 gubernatorial race. She seems to have forgotten her own huge loss in the 2008 presidential election."	https://scontent.xx.fbcdn.net/v/t15.5256-10/s130x130/50310236_544750606039100_5824493781050720256_n.jpg?_nc_cat=1&_nc_ht=scontent.xx&oh=e97aefc362dd06b92ea07b19bb9da1d6&oe=5CEC2517	https://scontent.xx.fbcdn.net/v/t15.5256-10/50310236_544750606039100_5824493781050720256_n.jpg?_nc_cat=1&_nc_ht=scontent.xx&oh=7645e1ae50753ccbaa5bfa0d3c4af574&oe=5CB91DE5	https://www.facebook.com/HuffPost/videos/544753872705440/	facebook.com	2019-01-30T16:45:22+0000	1548866722	"2019-01-30 17:45:22"	263	484	714	65	1263	9	341	18	3	80	0
link	post_page_18468761129	18468761129_10156850772926130	https://www.facebook.com/18468761129/posts/10156850772926130/	OOPS.	https://external.xx.fbcdn.net/safe_image.php?d=AQCBIvyL9ng4vBDX&w=130&h=130&url=https%3A%2F%2Fimg.huffingtonpost.com%2Fasset%2F5c51b3c32400000802486d21.png%3Fcache%3Dbx3zsxnofj%26ops%3D1910_1000&cfs=1&sx=0&sy=0&sw=1000&sh=1000&_nc_hash=AQCHi6ZOmuZ-i9fm	https://external.xx.fbcdn.net/safe_image.php?d=AQDajreT89I40m3W&url=https%3A%2F%2Fimg.huffingtonpost.com%2Fasset%2F5c51b3c32400000802486d21.png%3Fcache%3Dbx3zsxnofj%26ops%3D1910_1000&_nc_hash=AQA2UEChHWoLH9Eo	http://huffp.st/UThSzTn	huffp.st	2019-01-30T16:30:16+0000	1548865816	"2019-01-30 17:30:16"	1032	1121	4917	1038	7076	101	3711	57	10	6	0
link	post_page_18468761129	18468761129_10156850721641130	https://www.facebook.com/18468761129/posts/10156850721641130/	"“I suddenly found myself a participant in this ‘Game of Thrones ’ basically  where it’s like I need to push this person out so that I can get a better position or they’re coming after me so I’m going to come after them. "	https://external.xx.fbcdn.net/safe_image.php?d=AQBiko6MMpMtQylv&w=130&h=130&url=https%3A%2F%2Fimg.huffingtonpost.com%2Fasset%2F5c51340a23000059011fa31c.jpeg%3Fcache%3Duftws8mznq%26ops%3D1910_1000&cfs=1&sx=545&sy=0&sw=1000&sh=1000&_nc_hash=AQBiUqXysVG6Fo11	https://external.xx.fbcdn.net/safe_image.php?d=AQAnc3UZRyMz6-fY&url=https%3A%2F%2Fimg.huffingtonpost.com%2Fasset%2F5c51340a23000059011fa31c.jpeg%3Fcache%3Duftws8mznq%26ops%3D1910_1000&_nc_hash=AQDWqbkZ9HtHD_at	http://huffp.st/SAxqD3g	huffp.st	2019-01-30T16:02:46+0000	1548864166	"2019-01-30 17:02:46"	52	75	259	44	378	0	14	58	11	124	0
link	post_page_18468761129	18468761129_10156850643186130	https://www.facebook.com/18468761129/posts/10156850643186130/	"Pete Souza used photographic evidence in a bid to disprove Trump’s reported claim about what Obama did in the official residence."	https://external.xx.fbcdn.net/safe_image.php?d=AQDfhWR2C2l7E11j&w=130&h=130&url=https%3A%2F%2Fimg.huffingtonpost.com%2Fasset%2F5c516032250000b6017dba2e.jpeg%3Fcache%3Dcjmmypqzim%26ops%3D1910_1000&cfs=1&sx=467&sy=0&sw=1000&sh=1000&_nc_hash=AQDgddlwaIJYrF8V	https://external.xx.fbcdn.net/safe_image.php?d=AQCqwyadOpP5ZQFF&url=https%3A%2F%2Fimg.huffingtonpost.com%2Fasset%2F5c516032250000b6017dba2e.jpeg%3Fcache%3Dcjmmypqzim%26ops%3D1910_1000&_nc_hash=AQBXqhZYtnlIVUR_	http://huffp.st/1Gbhuxl	huffp.st	2019-01-30T15:30:46+0000	1548862246	"2019-01-30 16:30:46"	3506	315	4688	410	5413	700	410	35	6	31	0
