type	by	post_id	post_link	post_message	picture	full_picture	link	link_domain	post_published	post_published_unix	post_published_sql	likes_count_fb	comments_count_fb	reactions_count_fb	shares_count_fb	engagement_fb	rea_LOVE	rea_HAHA	rea_WOW	rea_SAD	rea_ANGRY	rea_THANKFUL
link	post_page_182919686769	182919686769_10155987268356770	https://www.facebook.com/182919686769/posts/10155987268356770/	"He s not thrilled."	https://external.xx.fbcdn.net/safe_image.php?d=AQCYGbbFGMc7rhwB&w=130&h=130&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5c49c1dba4b3ff7d2c3f75d8%2F7de9f929c10a594e070bf49e15e0ef0e0ab840a0_2276d8367a36b1650829fcb309ffd4c5b117f494_facebook&cfs=1&_nc_hash=AQDIR6f5bUpF4yqK	https://external.xx.fbcdn.net/safe_image.php?d=AQDP4-_BdboRgw-F&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5c49c1dba4b3ff7d2c3f75d8%2F7de9f929c10a594e070bf49e15e0ef0e0ab840a0_2276d8367a36b1650829fcb309ffd4c5b117f494_facebook&_nc_hash=AQANjSh7qv63K8Ty	https://bit.ly/2DvXqgj	bit.ly	2019-01-24T14:30:26+0000	1548340226	"2019-01-24 15:30:26"	1078	206	1176	180	1562	55	11	8	16	8	0
link	post_page_182919686769	182919686769_10155987226086770	https://www.facebook.com/182919686769/posts/10155987226086770/	...	https://external.xx.fbcdn.net/safe_image.php?d=AQDb3Jd1Lasa0iZM&w=130&h=130&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5c49c18fb30c4f285f4c9374%2Ffc8fa23ad51b146150b7909abf7e7aa9cab96684_226d8f1c14afed6dd8177fe811c7275496d0c484_facebook&cfs=1&_nc_hash=AQAG0dLm45Qt16zb	https://external.xx.fbcdn.net/safe_image.php?d=AQBkdL1ivOsGjasd&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5c49c18fb30c4f285f4c9374%2Ffc8fa23ad51b146150b7909abf7e7aa9cab96684_226d8f1c14afed6dd8177fe811c7275496d0c484_facebook&_nc_hash=AQAVFesQ8Jh14V_J	https://bit.ly/2Ug1EhI	bit.ly	2019-01-24T14:01:00+0000	1548338460	"2019-01-24 15:01:00"	243	795	1009	101	1905	2	142	39	22	561	0
link	post_page_182919686769	182919686769_10155986821441770	https://www.facebook.com/182919686769/posts/10155986821441770/	Terrible	https://external.xx.fbcdn.net/safe_image.php?d=AQDgk6VMeyoPqKHt&w=130&h=130&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5c48d8fd00c63f5c9351e8a7%2Fe84b3da518a144c71b91897c8db9ef521ff28aa4_42b2fff553e32400e56b931cff0e17f32150b26b_facebook&cfs=1&_nc_hash=AQAo5SkIyLHIfZ27	https://external.xx.fbcdn.net/safe_image.php?d=AQCNCqIcICGOZFtI&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5c48d8fd00c63f5c9351e8a7%2Fe84b3da518a144c71b91897c8db9ef521ff28aa4_42b2fff553e32400e56b931cff0e17f32150b26b_facebook&_nc_hash=AQBcoitn0Mq99YUW	https://bit.ly/2MsYhRR	bit.ly	2019-01-24T06:00:31+0000	1548309631	"2019-01-24 07:00:31"	64	70	159	24	253	0	0	19	67	9	0
link	post_page_182919686769	182919686769_10155986774046770	https://www.facebook.com/182919686769/posts/10155986774046770/	" Stoking both sides "	https://external.xx.fbcdn.net/safe_image.php?d=AQBcuNIUbQ217iC8&w=130&h=130&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5c48863100c63f770c77ae5b%2F5bf519273ed34c4a6f8cfa2315fc9b03e71e1e26_3b0110f4dae0c70b2cc8216703a6df222948dc7c_facebook&cfs=1&_nc_hash=AQA8hmRK55Dh_mEX	https://external.xx.fbcdn.net/safe_image.php?d=AQAfE-cDQqRSBGdl&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5c48863100c63f770c77ae5b%2F5bf519273ed34c4a6f8cfa2315fc9b03e71e1e26_3b0110f4dae0c70b2cc8216703a6df222948dc7c_facebook&_nc_hash=AQDjSlG-r72ytRZO	https://bit.ly/2sJhEwG	bit.ly	2019-01-24T05:15:02+0000	1548306902	"2019-01-24 06:15:02"	241	163	399	47	609	1	4	33	9	111	0
link	post_page_182919686769	182919686769_10155986755546770	https://www.facebook.com/182919686769/posts/10155986755546770/	"Speaks volumes"	https://external.xx.fbcdn.net/safe_image.php?d=AQDnU2_dmckS8psd&w=130&h=130&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5c4885dcb30c4f08d97e62b4%2F8c3b01b4c1769ca9337ffb205d29183d50aca577_242f5c9f20c03d65124f96fa086166461fa3d6e6_facebook&cfs=1&_nc_hash=AQAx0MqV-kVjOCVr	https://external.xx.fbcdn.net/safe_image.php?d=AQD8tWFwgapP7Yaj&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5c4885dcb30c4f08d97e62b4%2F8c3b01b4c1769ca9337ffb205d29183d50aca577_242f5c9f20c03d65124f96fa086166461fa3d6e6_facebook&_nc_hash=AQCBODdK4BVfTvuj	https://bit.ly/2MqHuic	bit.ly	2019-01-24T05:00:01+0000	1548306001	"2019-01-24 06:00:01"	249	790	1672	517	2979	1	120	66	54	1182	0
link	post_page_182919686769	182919686769_10155986721896770	https://www.facebook.com/182919686769/posts/10155986721896770/	"Not the worst idea actually"	https://external.xx.fbcdn.net/safe_image.php?d=AQDfXBXD6RekhKiX&w=130&h=130&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5c48b5ce00c63f2a082fe3e5%2F4644f7a8ef027ec4412933c31317471a374f183e_7ed5ba6ee9188abc0be8aa3c42b22c5361462c5a_facebook&cfs=1&_nc_hash=AQB3fLHSJ4_GrZa3	https://external.xx.fbcdn.net/safe_image.php?d=AQBmJkVsYj7o82QD&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5c48b5ce00c63f2a082fe3e5%2F4644f7a8ef027ec4412933c31317471a374f183e_7ed5ba6ee9188abc0be8aa3c42b22c5361462c5a_facebook&_nc_hash=AQABpP0ksWVyQ0t1	https://bit.ly/2sF1q7S	bit.ly	2019-01-24T04:30:03+0000	1548304203	"2019-01-24 05:30:03"	449	789	1484	95	2368	3	119	39	30	844	0
link	post_page_182919686769	182919686769_10155986677931770	https://www.facebook.com/182919686769/posts/10155986677931770/	UGE	https://external.xx.fbcdn.net/safe_image.php?d=AQAQ-ztx5gEicyzv&w=130&h=130&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5c48f8f5a32b5b3791387e42%2F3fd1af5d2f615bb1e7d908357230599a7a13044d_976c6813ba42035dd348ffce1d6edf943901d452_facebook&cfs=1&_nc_hash=AQBPLhOma7xKTvXA	https://external.xx.fbcdn.net/safe_image.php?d=AQC-oYQkXF6Arj4K&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5c48f8f5a32b5b3791387e42%2F3fd1af5d2f615bb1e7d908357230599a7a13044d_976c6813ba42035dd348ffce1d6edf943901d452_facebook&_nc_hash=AQC2CE1XeFo9zNf8	https://bit.ly/2RM4f5S	bit.ly	2019-01-24T04:00:09+0000	1548302409	"2019-01-24 05:00:09"	5773	463	6246	416	7125	419	24	9	4	17	0
link	post_page_182919686769	182919686769_10155986638016770	https://www.facebook.com/182919686769/posts/10155986638016770/	Wow	https://external.xx.fbcdn.net/safe_image.php?d=AQCEDo1JNF_NNy3b&w=130&h=130&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5c48e42d3e599b56605cb072%2F71728026cfba890b4de81124189f9a3744d131a0_4db29935142b58490f27a78d0d4f0a6ccad0749b_facebook&cfs=1&_nc_hash=AQA7bgGtSNOqYBLM	https://external.xx.fbcdn.net/safe_image.php?d=AQCOjfjYOFWyb8Zf&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5c48e42d3e599b56605cb072%2F71728026cfba890b4de81124189f9a3744d131a0_4db29935142b58490f27a78d0d4f0a6ccad0749b_facebook&_nc_hash=AQBvmZYnSnjdXgm9	https://bit.ly/2WgqaAP	bit.ly	2019-01-24T03:30:04+0000	1548300604	"2019-01-24 04:30:04"	170	465	1300	180	1945	3	402	65	31	629	0
link	post_page_182919686769	182919686769_10155986602571770	https://www.facebook.com/182919686769/posts/10155986602571770/	"Lol welp!"	https://external.xx.fbcdn.net/safe_image.php?d=AQBCqVw0eH9mvHMl&w=130&h=130&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5c48d22ba4b3ff467e6bf325%2F1d55d033ec84b4764edea1f2ef8df7a49a893950_c4a978124ff043f2878adb074dd642b88c2f9948_facebook&cfs=1&_nc_hash=AQBcU86b4fLNL1fz	https://external.xx.fbcdn.net/safe_image.php?d=AQAvzIxEIY1byEWs&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5c48d22ba4b3ff467e6bf325%2F1d55d033ec84b4764edea1f2ef8df7a49a893950_c4a978124ff043f2878adb074dd642b88c2f9948_facebook&_nc_hash=AQBNz-fKV-hY-QqW	https://bit.ly/2Duzaee	bit.ly	2019-01-24T03:00:05+0000	1548298805	"2019-01-24 04:00:05"	212	687	930	163	1780	6	557	20	6	129	0
photo	post_page_182919686769	182919686769_10155986563886770	https://www.facebook.com/182919686769/posts/10155986563886770/	"WHERE WAS KENDALL JENNER WHEN WE NEEDED HER MOST???"	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/50782948_10155986563896770_3984170474480336896_n.jpg?_nc_cat=103&_nc_ht=scontent.xx&oh=1660a13166f8304b9cda0af8815100e1&oe=5CB6E022	https://scontent.xx.fbcdn.net/v/t1.0-9/50782948_10155986563896770_3984170474480336896_n.jpg?_nc_cat=103&_nc_ht=scontent.xx&oh=25101ae96589352a166080b847f86256&oe=5CF0EFC4	https://www.facebook.com/DailyCaller/photos/a.193790486769/10155986563886770/?type=3	facebook.com	2019-01-24T02:30:08+0000	1548297008	"2019-01-24 03:30:08"	124	155	341	44	540	3	199	1	8	6	0
link	post_page_182919686769	182919686769_10155986521666770	https://www.facebook.com/182919686769/posts/10155986521666770/	"SARAH SANDERS GLOVES OFF 🔥🔥🔥🔥🔥🔥"	https://external.xx.fbcdn.net/safe_image.php?d=AQAUkc-LPbKiJSJF&w=130&h=130&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5c490cf89d026d2f7b135c43%2F3db812e57d4868f8cc818131cdddf6244f98d4f6_fed4776f5719d7153f42c4e1490895d6d3f17297_facebook&cfs=1&_nc_hash=AQBdFqFfWvueIf8n	https://external.xx.fbcdn.net/safe_image.php?d=AQB6OrbjOF2ULB7q&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5c490cf89d026d2f7b135c43%2F3db812e57d4868f8cc818131cdddf6244f98d4f6_fed4776f5719d7153f42c4e1490895d6d3f17297_facebook&_nc_hash=AQB3OVK8RDze-yIJ	https://bit.ly/2WcvOnI	bit.ly	2019-01-24T02:00:02+0000	1548295202	"2019-01-24 03:00:02"	3270	173	3778	279	4230	262	227	9	7	3	0
link	post_page_182919686769	182919686769_10155986471621770	https://www.facebook.com/182919686769/posts/10155986471621770/	"Why hasn t the liberal media talked about this more?"	https://external.xx.fbcdn.net/safe_image.php?d=AQD6mTA5-lpMdFOW&w=130&h=130&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5579dbd8aa790da15255c310%2F0137825ff6bb391097e0e2e9f2f0dd81.jpg&cfs=1&_nc_hash=AQBlPnjVDo8RdOtk	https://external.xx.fbcdn.net/safe_image.php?d=AQDVvxIP_5LxLphi&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5579dbd8aa790da15255c310%2F0137825ff6bb391097e0e2e9f2f0dd81.jpg&_nc_hash=AQAodxZZYpKoCxI_	https://bit.ly/2WgAx7J	bit.ly	2019-01-24T01:30:08+0000	1548293408	"2019-01-24 02:30:08"	722	549	2898	891	4338	4	68	184	107	1813	0
link	post_page_182919686769	182919686769_10155986421086770	https://www.facebook.com/182919686769/posts/10155986421086770/	"SARAH SANDERS NOT HAVING IT 🔥🔥🔥🔥"	https://external.xx.fbcdn.net/safe_image.php?d=AQDVLTgu3WmgFBzQ&w=130&h=130&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5c490c54b30c4f1bbd181643%2Fb35ba5075813bb65ba3778595517a9d7329bad39_8f6871b256a2b75ecb2aa61fb0718ea76a19fcef_facebook&cfs=1&_nc_hash=AQCGCOrvtHWBTSkT	https://external.xx.fbcdn.net/safe_image.php?d=AQA4VWg9xlQgOmAt&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5c490c54b30c4f1bbd181643%2Fb35ba5075813bb65ba3778595517a9d7329bad39_8f6871b256a2b75ecb2aa61fb0718ea76a19fcef_facebook&_nc_hash=AQDPocuBznEuDtym	https://bit.ly/2RIaDeC	bit.ly	2019-01-24T01:00:23+0000	1548291623	"2019-01-24 02:00:23"	4992	624	5703	474	6801	422	222	27	7	33	0
video	post_page_182919686769	182919686769_10155986327791770	https://www.facebook.com/182919686769/posts/10155986327791770/	"Here s the rundown of all the Maga Hat Madness!"	https://scontent.xx.fbcdn.net/v/t15.5256-10/s130x130/50000818_823493997995488_5168824812377735168_n.jpg?_nc_cat=1&_nc_ht=scontent.xx&oh=b47c1c287dc663c13bd7a33480341fc3&oe=5CF0D239	https://scontent.xx.fbcdn.net/v/t15.5256-10/50000818_823493997995488_5168824812377735168_n.jpg?_nc_cat=1&_nc_ht=scontent.xx&oh=a9e677c4285e2045c56c476310edf25d&oe=5CB860CB	https://www.facebook.com/DailyCaller/videos/823495301328691/	facebook.com	2019-01-24T00:45:14+0000	1548290714	"2019-01-24 01:45:14"	22413	5437	26448	70609	102494	1409	312	548	260	1506	0
link	post_page_182919686769	182919686769_10155986382986770	https://www.facebook.com/182919686769/posts/10155986382986770/	🤦🤦🤦	https://external.xx.fbcdn.net/safe_image.php?d=AQDD1IRfgz6rNHRd&w=130&h=130&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5c488fe700c63f4ea17fffb2%2F50984326ea6ec19f34a563e9f405505814a20a96_7d890d733a5cc3af103f01cd92443307647d4e6a_facebook&cfs=1&_nc_hash=AQC2xVUfWlO78Niq	https://external.xx.fbcdn.net/safe_image.php?d=AQBPd-tFEm2b32B8&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5c488fe700c63f4ea17fffb2%2F50984326ea6ec19f34a563e9f405505814a20a96_7d890d733a5cc3af103f01cd92443307647d4e6a_facebook&_nc_hash=AQD0yN4HgBLluo7T	https://bit.ly/2Uda0X1	bit.ly	2019-01-24T00:30:01+0000	1548289801	"2019-01-24 01:30:01"	353	228	806	144	1178	4	353	69	5	22	0
link	post_page_182919686769	182919686769_10155986341541770	https://www.facebook.com/182919686769/posts/10155986341541770/	"Who agrees?"	https://external.xx.fbcdn.net/safe_image.php?d=AQBVLNv5ff7UfLAA&w=130&h=130&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5c48b88cb30c4f623201fb72%2F5d9a60267a39d449200028caee884d575298e917_7d67a8ce9e1a23c0c34e6b1d33eeb18e14dc41ba_facebook&cfs=1&_nc_hash=AQDzfQpMCCrwwM5m	https://external.xx.fbcdn.net/safe_image.php?d=AQDQ6aVLoPEEYFri&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5c48b88cb30c4f623201fb72%2F5d9a60267a39d449200028caee884d575298e917_7d67a8ce9e1a23c0c34e6b1d33eeb18e14dc41ba_facebook&_nc_hash=AQANfy1BBP6B8HSI	https://bit.ly/2CJ7LnA	bit.ly	2019-01-24T00:00:10+0000	1548288010	"2019-01-24 01:00:10"	1193	237	1353	71	1661	64	86	4	0	6	0
video	post_page_182919686769	182919686769_384828428946787	https://www.facebook.com/DailyCaller/videos/384828428946787/	"This time he leads a group to interrupt a catholic mass and make demands!"	https://scontent.xx.fbcdn.net/v/t15.5256-10/s130x130/50759107_384828268946803_5203623569417830400_n.jpg?_nc_cat=102&_nc_ht=scontent.xx&oh=a2b878aedff577c84f2a0f8ceda26c34&oe=5CB495CF	https://scontent.xx.fbcdn.net/v/t15.5256-10/50759107_384828268946803_5203623569417830400_n.jpg?_nc_cat=102&_nc_ht=scontent.xx&oh=2d62d612553e90cccefffd44c9383a85&oe=5CBA5C3D	https://www.facebook.com/DailyCaller/videos/384828428946787/	facebook.com	2019-01-23T23:47:15+0000	1548287235	"2019-01-24 00:47:15"	797	1966	3397	4600	9963	7	87	327	136	2043	0
link	post_page_182919686769	182919686769_10155986296071770	https://www.facebook.com/182919686769/posts/10155986296071770/	"Yeahhhhhh not too sure about that one"	https://external.xx.fbcdn.net/safe_image.php?d=AQCPL-AtNdMvePlb&w=130&h=130&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5c48cb19a4b3ff069a132493%2F137b57d08068d85ba81c2d70296162a664c9c0e2_1b930b944a467838f46fc4c54376bc602ad3e7e0_facebook&cfs=1&_nc_hash=AQD6PhWFl-K7NLzy	https://external.xx.fbcdn.net/safe_image.php?d=AQCHDNLv0BcZ_3jM&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5c48cb19a4b3ff069a132493%2F137b57d08068d85ba81c2d70296162a664c9c0e2_1b930b944a467838f46fc4c54376bc602ad3e7e0_facebook&_nc_hash=AQA3wVCNM2YjX-ez	https://bit.ly/2DtGsiH	bit.ly	2019-01-23T23:30:09+0000	1548286209	"2019-01-24 00:30:09"	227	1011	1918	89	3018	3	942	41	40	665	0
link	post_page_182919686769	182919686769_10155986254021770	https://www.facebook.com/182919686769/posts/10155986254021770/	"This guy knows whats up"	https://external.xx.fbcdn.net/safe_image.php?d=AQC2vY1qY4-z-aDU&w=130&h=130&url=https%3A%2F%2Fcdn01.dailycaller.com%2Fwp-content%2Fuploads%2F2019%2F01%2FSeventh-Generation-Rancher-Explains-Why-America-Needs-A-Border-Wall-Fox-Friends-1-23-19-e1548259594444.jpg&cfs=1&sx=332&sy=0&sw=516&sh=516&_nc_hash=AQA4AHxD9CB9RUX5	https://external.xx.fbcdn.net/safe_image.php?d=AQD49wFQ_vpA8K2x&url=https%3A%2F%2Fcdn01.dailycaller.com%2Fwp-content%2Fuploads%2F2019%2F01%2FSeventh-Generation-Rancher-Explains-Why-America-Needs-A-Border-Wall-Fox-Friends-1-23-19-e1548259594444.jpg&_nc_hash=AQDo_JhEhgcU9-aK	https://bit.ly/2sJzyzo	bit.ly	2019-01-23T23:00:10+0000	1548284410	"2019-01-24 00:00:10"	10577	342	11404	3537	15283	630	118	52	14	13	0
link	post_page_182919686769	182919686769_10155986210461770	https://www.facebook.com/182919686769/posts/10155986210461770/	:/	https://external.xx.fbcdn.net/safe_image.php?d=AQBE9zjzvqXwWm_r&w=130&h=130&url=https%3A%2F%2Fcdn01.dailycaller.com%2Fwp-content%2Fuploads%2F2019%2F01%2FGuthrie_Interview-e1548263849322.jpg&cfs=1&sx=855&sy=0&sw=641&sh=641&_nc_hash=AQDpp8Xmw0ijCBvQ	https://external.xx.fbcdn.net/safe_image.php?d=AQANc4xwqkF4EL4Q&url=https%3A%2F%2Fcdn01.dailycaller.com%2Fwp-content%2Fuploads%2F2019%2F01%2FGuthrie_Interview-e1548263849322.jpg&_nc_hash=AQAq1IRA0BPIUppD	https://bit.ly/2CCnyEC	bit.ly	2019-01-23T22:30:23+0000	1548282623	"2019-01-23 23:30:23"	544	567	950	119	1636	5	19	32	96	254	0
link	post_page_182919686769	182919686769_10155986153796770	https://www.facebook.com/182919686769/posts/10155986153796770/	Classic	https://external.xx.fbcdn.net/safe_image.php?d=AQDq1VcpD71Bfp42&w=130&h=130&url=https%3A%2F%2Fcdn01.dailycaller.com%2Fwp-content%2Fuploads%2F2019%2F01%2FhNmRGzjq.jpg&cfs=1&_nc_hash=AQA9lMJ6BXI1co9D	https://external.xx.fbcdn.net/safe_image.php?d=AQD1mSN7yyFAEVmt&url=https%3A%2F%2Fcdn01.dailycaller.com%2Fwp-content%2Fuploads%2F2019%2F01%2FhNmRGzjq.jpg&_nc_hash=AQAXpFSW1HxEwxln	https://bit.ly/2MumerE	bit.ly	2019-01-23T22:00:22+0000	1548280822	"2019-01-23 23:00:22"	3146	149	3654	658	4461	60	294	118	6	30	0
link	post_page_182919686769	182919686769_10155986105896770	https://www.facebook.com/182919686769/posts/10155986105896770/	"Do you agree?"	https://external.xx.fbcdn.net/safe_image.php?d=AQAvV5I0lYqxWIO1&w=130&h=130&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5c48a9e5a4b3ff6da3068152%2F2c26f69044dec605ec7119b6fbc7409df73af9fb_0e3e59f99dcd96678574648a83e531fa84048876_facebook&cfs=1&_nc_hash=AQDobs4-0lIo_5Ql	https://external.xx.fbcdn.net/safe_image.php?d=AQB1h9t-bTrmJtPN&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5c48a9e5a4b3ff6da3068152%2F2c26f69044dec605ec7119b6fbc7409df73af9fb_0e3e59f99dcd96678574648a83e531fa84048876_facebook&_nc_hash=AQBw5E8IUPwx5l1F	https://bit.ly/2W8g9G1	bit.ly	2019-01-23T21:30:19+0000	1548279019	"2019-01-23 22:30:19"	1186	178	1298	106	1582	97	4	2	0	9	0
link	post_page_182919686769	182919686769_10155986053506770	https://www.facebook.com/182919686769/posts/10155986053506770/	HAHAHAHAHAHAHAHAHAHAHAHAHA	https://external.xx.fbcdn.net/safe_image.php?d=AQCmb38l50MrJSPK&w=130&h=130&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5a7361374fbd7720486b046b%2F5c48d3856735893fa8087969%2Fe137fee975fc24253ba9083f9c961627.original.png&cfs=1&_nc_hash=AQDlC25vUmxrKRyM	https://external.xx.fbcdn.net/safe_image.php?d=AQCxFcUOIaituoM0&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5a7361374fbd7720486b046b%2F5c48d3856735893fa8087969%2Fe137fee975fc24253ba9083f9c961627.original.png&_nc_hash=AQAvNq59IG-ks_-P	https://bit.ly/2Dvy6qH	bit.ly	2019-01-23T20:57:16+0000	1548277036	"2019-01-23 21:57:16"	299	309	1415	534	2258	4	940	142	17	13	0
photo	post_page_182919686769	182919686769_10155986029026770	https://www.facebook.com/182919686769/posts/10155986029026770/	"Find a quote that applies better to this situation  we ll wait."	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/51186861_10155986029036770_3962039813674106880_n.jpg?_nc_cat=110&_nc_ht=scontent.xx&oh=43940401cb28434eddefd3a47a59cfd2&oe=5D015A44	https://scontent.xx.fbcdn.net/v/t1.0-9/51186861_10155986029036770_3962039813674106880_n.jpg?_nc_cat=110&_nc_ht=scontent.xx&oh=324016fe5c299be215b4e1676b82164a&oe=5CFE33A2	https://www.facebook.com/DailyCaller/photos/a.193790486769/10155986029026770/?type=3	facebook.com	2019-01-23T20:40:44+0000	1548276044	"2019-01-23 21:40:44"	4113	1549	6255	3937	11741	71	192	1002	626	251	0
link	post_page_182919686769	182919686769_10155985957946770	https://www.facebook.com/182919686769/posts/10155985957946770/	BREAKING	https://external.xx.fbcdn.net/safe_image.php?d=AQC500os9MUbIX5T&w=130&h=130&url=https%3A%2F%2Fcdn01.dailycaller.com%2Fwp-content%2Fuploads%2F2019%2F01%2FChip-Somodevilla_Getty-Images-and-Justin-Sullivan_Getty-Images.jpg&cfs=1&sx=41&sy=0&sw=515&sh=515&_nc_hash=AQAG4fNU2_aXF_ZP	https://external.xx.fbcdn.net/safe_image.php?d=AQBEu8AYcijpyPxu&url=https%3A%2F%2Fcdn01.dailycaller.com%2Fwp-content%2Fuploads%2F2019%2F01%2FChip-Somodevilla_Getty-Images-and-Justin-Sullivan_Getty-Images.jpg&_nc_hash=AQA0A_JQB-U1dJ6L	https://bit.ly/2Ra01jl	bit.ly	2019-01-23T20:08:12+0000	1548274092	"2019-01-23 21:08:12"	2000	10681	16369	3098	30148	80	2677	515	402	10695	0
video	post_page_182919686769	182919686769_309749103007618	https://www.facebook.com/DailyCaller/videos/309749103007618/	"Blexit Founder Candace Owens held a Blexit conference in Los Angeles California.  The Daily Caller s Benny Johnson got exclusive access to find out why Blexiters are leaving the Democratic party in droves.  What do you think about Blexit? Let us know in the comments below!"	https://scontent.xx.fbcdn.net/v/t15.5256-10/s130x130/49831079_309749033007625_377950696776925184_n.jpg?_nc_cat=103&_nc_ht=scontent.xx&oh=73b9a7c1b7d9c4857e5a27fb39655f44&oe=5CBB4DB8	https://scontent.xx.fbcdn.net/v/t15.5256-10/49831079_309749033007625_377950696776925184_n.jpg?_nc_cat=103&_nc_ht=scontent.xx&oh=5a2cea835dca7d8e0519cc1d2d4a4e75&oe=5CF10EE3	https://www.facebook.com/DailyCaller/videos/309749103007618/	facebook.com	2019-01-23T19:49:00+0000	1548272940	"2019-01-23 20:49:00"	567	122	666	218	1006	93	2	4	0	0	0
link	post_page_182919686769	182919686769_10155985912196770	https://www.facebook.com/182919686769/posts/10155985912196770/	"Oh man"	https://external.xx.fbcdn.net/safe_image.php?d=AQC9lDNai6dYcHF1&w=130&h=130&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5c48c16a3e599b3fd6646d4b%2Fb1dcef8ff30d2b791d175eff097e52d55b69da87_aaef08048d24ed3accdcd2d9accfdda50db42742_facebook&cfs=1&_nc_hash=AQAUmbN2mqtQWeHG	https://external.xx.fbcdn.net/safe_image.php?d=AQDPMj15PpzzZL23&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5c48c16a3e599b3fd6646d4b%2Fb1dcef8ff30d2b791d175eff097e52d55b69da87_aaef08048d24ed3accdcd2d9accfdda50db42742_facebook&_nc_hash=AQB_5lz1ykGiQ8EV	https://bit.ly/2sKZLNW	bit.ly	2019-01-23T19:42:49+0000	1548272569	"2019-01-23 20:42:49"	1301	531	1711	192	2434	114	235	35	5	21	0
link	post_page_182919686769	182919686769_10155985873391770	https://www.facebook.com/182919686769/posts/10155985873391770/	"Heating up!"	https://external.xx.fbcdn.net/safe_image.php?d=AQCEk65i9QRjTjEa&w=130&h=130&url=https%3A%2F%2Fcdn01.dailycaller.com%2Fwp-content%2Fuploads%2F2019%2F01%2FScreen-Shot-2019-01-22-at-7.17.55-PM-e1548202606518.png&cfs=1&sx=56&sy=0&sw=515&sh=515&_nc_hash=AQBDasETn-5LX0fv	https://external.xx.fbcdn.net/safe_image.php?d=AQD4O11GbW4STTKC&url=https%3A%2F%2Fcdn01.dailycaller.com%2Fwp-content%2Fuploads%2F2019%2F01%2FScreen-Shot-2019-01-22-at-7.17.55-PM-e1548202606518.png&_nc_hash=AQC-KIawWc5ZIclF	https://bit.ly/2R7l0Dy	bit.ly	2019-01-23T19:22:42+0000	1548271362	"2019-01-23 20:22:42"	767	632	2832	440	3904	6	228	220	48	1563	0
